West Virginia,Level 1,Jan-03-2009
Wisconsin,Level 1,Jan-03-2009
Wyoming,Level 1,Jan-03-2009
Virgin Islands,Level 0,Jan-03-2009
New York City,Level 4,Jan-03-2009
Alabama,Level 1,Jan-10-2009
Alaska,Level 1,Jan-10-2009
Arizona,Level 1,Jan-10-2009
Arkansas,Level 1,Jan-10-2009
California,Level 1,Jan-10-2009
Colorado,Level 1,Jan-10-2009
Connecticut,Level 1,Jan-10-2009
Delaware,Level 1,Jan-10-2009
Florida,Level 1,Jan-10-2009
Georgia,Level 2,Jan-10-2009
Hawaii,Level 1,Jan-10-2009
Idaho,Level 1,Jan-10-2009
Illinois,Level 1,Jan-10-2009
Indiana,Level 1,Jan-10-2009
Iowa,Level 1,Jan-10-2009
Kansas,Level 1,Jan-10-2009
Kentucky,Level 1,Jan-10-2009
Louisiana,Level 1,Jan-10-2009
Maine,Level 1,Jan-10-2009
Maryland,Level 1,Jan-10-2009
Massachusetts,Level 1,Jan-10-2009
Michigan,Level 1,Jan-10-2009
Minnesota,Level 1,Jan-10-2009
Mississippi,Level 4,Jan-10-2009
Missouri,Level 1,Jan-10-2009
Montana,Level 1,Jan-10-2009
Nebraska,Level 1,Jan-10-2009
Nevada,Level 2,Jan-10-2009
New Hampshire,Level 1,Jan-10-2009
New Jersey,Level 1,Jan-10-2009
New Mexico,Level 1,Jan-10-2009
New York,Level 1,Jan-10-2009
North Carolina,Level 1,Jan-10-2009
North Dakota,Level 1,Jan-10-2009
Ohio,Level 1,Jan-10-2009
Oklahoma,Level 1,Jan-10-2009
Oregon,Level 1,Jan-10-2009
Pennsylvania,Level 1,Jan-10-2009
Rhode Island,Level 1,Jan-10-2009
South Carolina,Level 1,Jan-10-2009
South Dakota,Level 1,Jan-10-2009
Tennessee,Level 1,Jan-10-2009
Texas,Level 1,Jan-10-2009
Utah,Level 1,Jan-10-2009
Vermont,Level 1,Jan-10-2009
Virginia,Level 3,Jan-10-2009
Washington,Level 1,Jan-10-2009
West Virginia,Level 1,Jan-10-2009
Wisconsin,Level 1,Jan-10-2009
Wyoming,Level 1,Jan-10-2009
Virgin Islands,Level 0,Jan-10-2009
New York City,Level 3,Jan-10-2009
Alabama,Level 1,Jan-17-2009
Alaska,Level 1,Jan-17-2009
Arizona,Level 1,Jan-17-2009
Arkansas,Level 1,Jan-17-2009
California,Level 1,Jan-17-2009
Colorado,Level 1,Jan-17-2009
Connecticut,Level 1,Jan-17-2009
Delaware,Level 1,Jan-17-2009
Florida,Level 1,Jan-17-2009
Georgia,Level 1,Jan-17-2009
Hawaii,Level 1,Jan-17-2009
Idaho,Level 1,Jan-17-2009
Illinois,Level 1,Jan-17-2009
Indiana,Level 1,Jan-17-2009
Iowa,Level 1,Jan-17-2009
Kansas,Level 1,Jan-17-2009
Kentucky,Level 1,Jan-17-2009
Louisiana,Level 1,Jan-17-2009
Maine,Level 1,Jan-17-2009
Maryland,Level 2,Jan-17-2009
Massachusetts,Level 1,Jan-17-2009
Michigan,Level 1,Jan-17-2009
Minnesota,Level 1,Jan-17-2009
Mississippi,Level 6,Jan-17-2009
Missouri,Level 1,Jan-17-2009
Montana,Level 1,Jan-17-2009
Nebraska,Level 1,Jan-17-2009
Nevada,Level 2,Jan-17-2009
New Hampshire,Level 1,Jan-17-2009
New Jersey,Level 1,Jan-17-2009
New Mexico,Level 1,Jan-17-2009
New York,Level 1,Jan-17-2009
North Carolina,Level 1,Jan-17-2009
North Dakota,Level 1,Jan-17-2009
Ohio,Level 1,Jan-17-2009
Oklahoma,Level 1,Jan-17-2009
Oregon,Level 1,Jan-17-2009
Pennsylvania,Level 1,Jan-17-2009
Rhode Island,Level 1,Jan-17-2009
South Carolina,Level 1,Jan-17-2009
South Dakota,Level 1,Jan-17-2009
Tennessee,Level 1,Jan-17-2009
Texas,Level 3,Jan-17-2009
Utah,Level 1,Jan-17-2009
Vermont,Level 1,Jan-17-2009
Virginia,Level 3,Jan-17-2009
Washington,Level 1,Jan-17-2009
West Virginia,Level 1,Jan-17-2009
Wisconsin,Level 1,Jan-17-2009
Wyoming,Level 1,Jan-17-2009
Virgin Islands,Level 0,Jan-17-2009
New York City,Level 3,Jan-17-2009
Alabama,Level 4,Jan-24-2009
Alaska,Level 1,Jan-24-2009
Arizona,Level 1,Jan-24-2009
Arkansas,Level 1,Jan-24-2009
California,Level 1,Jan-24-2009
Colorado,Level 1,Jan-24-2009
Connecticut,Level 1,Jan-24-2009
Delaware,Level 1,Jan-24-2009
Florida,Level 1,Jan-24-2009
Georgia,Level 2,Jan-24-2009
Hawaii,Level 1,Jan-24-2009
Idaho,Level 1,Jan-24-2009
Illinois,Level 1,Jan-24-2009
Indiana,Level 1,Jan-24-2009
Iowa,Level 1,Jan-24-2009
Kansas,Level 1,Jan-24-2009
Kentucky,Level 1,Jan-24-2009
Louisiana,Level 3,Jan-24-2009
Maine,Level 1,Jan-24-2009
Maryland,Level 1,Jan-24-2009
Massachusetts,Level 1,Jan-24-2009
Michigan,Level 1,Jan-24-2009
Minnesota,Level 1,Jan-24-2009
Mississippi,Level 8,Jan-24-2009
Missouri,Level 1,Jan-24-2009
Montana,Level 1,Jan-24-2009
Nebraska,Level 1,Jan-24-2009
Nevada,Level 2,Jan-24-2009
New Hampshire,Level 1,Jan-24-2009
New Jersey,Level 1,Jan-24-2009
New Mexico,Level 1,Jan-24-2009
New York,Level 1,Jan-24-2009
North Carolina,Level 1,Jan-24-2009
North Dakota,Level 1,Jan-24-2009
Ohio,Level 1,Jan-24-2009
Oklahoma,Level 1,Jan-24-2009
Oregon,Level 2,Jan-24-2009
Pennsylvania,Level 1,Jan-24-2009
Rhode Island,Level 1,Jan-24-2009
South Carolina,Level 1,Jan-24-2009
South Dakota,Level 1,Jan-24-2009
Tennessee,Level 1,Jan-24-2009
Texas,Level 5,Jan-24-2009
Utah,Level 1,Jan-24-2009
Vermont,Level 1,Jan-24-2009
Virginia,Level 4,Jan-24-2009
Washington,Level 1,Jan-24-2009
West Virginia,Level 1,Jan-24-2009
Wisconsin,Level 1,Jan-24-2009
Wyoming,Level 1,Jan-24-2009
Virgin Islands,Level 0,Jan-24-2009
New York City,Level 4,Jan-24-2009
Alabama,Level 2,Jan-31-2009
Alaska,Level 1,Jan-31-2009
Arizona,Level 1,Jan-31-2009
Arkansas,Level 4,Jan-31-2009
California,Level 1,Jan-31-2009
Colorado,Level 1,Jan-31-2009
Connecticut,Level 2,Jan-31-2009
Delaware,Level 1,Jan-31-2009
Florida,Level 1,Jan-31-2009
Georgia,Level 4,Jan-31-2009
Hawaii,Level 1,Jan-31-2009
Idaho,Level 1,Jan-31-2009
Illinois,Level 1,Jan-31-2009
Indiana,Level 1,Jan-31-2009
Iowa,Level 1,Jan-31-2009
Kansas,Level 1,Jan-31-2009
Kentucky,Level 2,Jan-31-2009
Louisiana,Level 7,Jan-31-2009
Maine,Level 1,Jan-31-2009
Maryland,Level 2,Jan-31-2009
Massachusetts,Level 2,Jan-31-2009
Michigan,Level 1,Jan-31-2009
Minnesota,Level 1,Jan-31-2009
Mississippi,Level 10,Jan-31-2009
Missouri,Level 1,Jan-31-2009
Montana,Level 1,Jan-31-2009
Nebraska,Level 1,Jan-31-2009
Nevada,Level 3,Jan-31-2009
New Hampshire,Level 1,Jan-31-2009
New Jersey,Level 2,Jan-31-2009
New Mexico,Level 1,Jan-31-2009
New York,Level 1,Jan-31-2009
North Carolina,Level 1,Jan-31-2009
North Dakota,Level 1,Jan-31-2009
Ohio,Level 1,Jan-31-2009
Oklahoma,Level 3,Jan-31-2009
Oregon,Level 1,Jan-31-2009
Pennsylvania,Level 1,Jan-31-2009
Rhode Island,Level 1,Jan-31-2009
South Carolina,Level 1,Jan-31-2009
South Dakota,Level 1,Jan-31-2009
Tennessee,Level 1,Jan-31-2009
Texas,Level 8,Jan-31-2009
Utah,Level 1,Jan-31-2009
Vermont,Level 1,Jan-31-2009
Virginia,Level 6,Jan-31-2009
Washington,Level 1,Jan-31-2009
West Virginia,Level 1,Jan-31-2009
Wisconsin,Level 1,Jan-31-2009
Wyoming,Level 1,Jan-31-2009
Virgin Islands,Level 0,Jan-31-2009
New York City,Level 5,Jan-31-2009
Alabama,Level 3,Feb-07-2009
Alaska,Level 1,Feb-07-2009
Arizona,Level 1,Feb-07-2009
Arkansas,Level 6,Feb-07-2009
California,Level 2,Feb-07-2009
Colorado,Level 1,Feb-07-2009
Connecticut,Level 10,Feb-07-2009
Delaware,Level 1,Feb-07-2009
Florida,Level 1,Feb-07-2009
Georgia,Level 7,Feb-07-2009
Hawaii,Level 1,Feb-07-2009
Idaho,Level 1,Feb-07-2009
Illinois,Level 2,Feb-07-2009
Indiana,Level 4,Feb-07-2009
Iowa,Level 1,Feb-07-2009
Kansas,Level 1,Feb-07-2009
Kentucky,Level 3,Feb-07-2009
Louisiana,Level 9,Feb-07-2009
Maine,Level 2,Feb-07-2009
Maryland,Level 6,Feb-07-2009
Massachusetts,Level 4,Feb-07-2009
Michigan,Level 1,Feb-07-2009
Minnesota,Level 1,Feb-07-2009
Mississippi,Level 10,Feb-07-2009
Missouri,Level 1,Feb-07-2009
Montana,Level 1,Feb-07-2009
Nebraska,Level 1,Feb-07-2009
Nevada,Level 5,Feb-07-2009
New Hampshire,Level 1,Feb-07-2009
New Jersey,Level 5,Feb-07-2009
New Mexico,Level 1,Feb-07-2009
New York,Level 1,Feb-07-2009
North Carolina,Level 2,Feb-07-2009
North Dakota,Level 4,Feb-07-2009
Ohio,Level 1,Feb-07-2009
Oklahoma,Level 1,Feb-07-2009
Oregon,Level 2,Feb-07-2009
Pennsylvania,Level 1,Feb-07-2009
Rhode Island,Level 5,Feb-07-2009
South Carolina,Level 3,Feb-07-2009
South Dakota,Level 2,Feb-07-2009
Tennessee,Level 1,Feb-07-2009
Texas,Level 10,Feb-07-2009
Utah,Level 2,Feb-07-2009
Vermont,Level 1,Feb-07-2009
Virginia,Level 7,Feb-07-2009
Washington,Level 1,Feb-07-2009
West Virginia,Level 1,Feb-07-2009
Wisconsin,Level 1,Feb-07-2009
Wyoming,Level 1,Feb-07-2009
Virgin Islands,Level 0,Feb-07-2009
New York City,Level 5,Feb-07-2009
Alabama,Level 6,Feb-14-2009
Alaska,Level 1,Feb-14-2009
Arizona,Level 1,Feb-14-2009
Arkansas,Level 4,Feb-14-2009
California,Level 3,Feb-14-2009
Colorado,Level 2,Feb-14-2009
Connecticut,Level 10,Feb-14-2009
Delaware,Level 1,Feb-14-2009
Florida,Level 4,Feb-14-2009
Georgia,Level 10,Feb-14-2009
Hawaii,Level 1,Feb-14-2009
Idaho,Level 1,Feb-14-2009
Illinois,Level 3,Feb-14-2009
Indiana,Level 5,Feb-14-2009
Iowa,Level 1,Feb-14-2009
Kansas,Level 1,Feb-14-2009
Kentucky,Level 4,Feb-14-2009
Louisiana,Level 10,Feb-14-2009
Maine,Level 3,Feb-14-2009
Maryland,Level 10,Feb-14-2009
Massachusetts,Level 6,Feb-14-2009
Michigan,Level 2,Feb-14-2009
Minnesota,Level 1,Feb-14-2009
Mississippi,Level 10,Feb-14-2009
Missouri,Level 1,Feb-14-2009
Montana,Level 1,Feb-14-2009
Nebraska,Level 1,Feb-14-2009
Nevada,Level 5,Feb-14-2009
New Hampshire,Level 1,Feb-14-2009
New Jersey,Level 6,Feb-14-2009
New Mexico,Level 2,Feb-14-2009
New York,Level 3,Feb-14-2009
North Carolina,Level 3,Feb-14-2009
North Dakota,Level 3,Feb-14-2009
Ohio,Level 1,Feb-14-2009
Oklahoma,Level 4,Feb-14-2009
Oregon,Level 5,Feb-14-2009
Pennsylvania,Level 10,Feb-14-2009
Rhode Island,Level 5,Feb-14-2009
South Carolina,Level 5,Feb-14-2009
South Dakota,Level 2,Feb-14-2009
Tennessee,Level 3,Feb-14-2009
Texas,Level 10,Feb-14-2009
Utah,Level 3,Feb-14-2009
Vermont,Level 1,Feb-14-2009
Virginia,Level 9,Feb-14-2009
Washington,Level 1,Feb-14-2009
West Virginia,Level 1,Feb-14-2009
Wisconsin,Level 3,Feb-14-2009
Wyoming,Level 1,Feb-14-2009
Virgin Islands,Level 0,Feb-14-2009
New York City,Level 6,Feb-14-2009
Alabama,Level 4,Feb-21-2009
Alaska,Level 2,Feb-21-2009
Arizona,Level 2,Feb-21-2009
Arkansas,Level 3,Feb-21-2009
California,Level 2,Feb-21-2009
Colorado,Level 2,Feb-21-2009
Connecticut,Level 4,Feb-21-2009
Delaware,Level 2,Feb-21-2009
Florida,Level 4,Feb-21-2009
Georgia,Level 8,Feb-21-2009
Hawaii,Level 1,Feb-21-2009
Idaho,Level 2,Feb-21-2009
Illinois,Level 3,Feb-21-2009
Indiana,Level 5,Feb-21-2009
Iowa,Level 1,Feb-21-2009
Kansas,Level 1,Feb-21-2009
Kentucky,Level 4,Feb-21-2009
Louisiana,Level 10,Feb-21-2009
Maine,Level 5,Feb-21-2009
Maryland,Level 9,Feb-21-2009
Massachusetts,Level 5,Feb-21-2009
Michigan,Level 2,Feb-21-2009
Minnesota,Level 1,Feb-21-2009
Mississippi,Level 10,Feb-21-2009
Missouri,Level 1,Feb-21-2009
Montana,Level 1,Feb-21-2009
Nebraska,Level 1,Feb-21-2009
Nevada,Level 7,Feb-21-2009
New Hampshire,Level 1,Feb-21-2009
New Jersey,Level 5,Feb-21-2009
New Mexico,Level 3,Feb-21-2009
New York,Level 5,Feb-21-2009
North Carolina,Level 3,Feb-21-2009
North Dakota,Level 1,Feb-21-2009
Ohio,Level 1,Feb-21-2009
Oklahoma,Level 3,Feb-21-2009
Oregon,Level 7,Feb-21-2009
Pennsylvania,Level 10,Feb-21-2009
Rhode Island,Level 10,Feb-21-2009
South Carolina,Level 2,Feb-21-2009
South Dakota,Level 2,Feb-21-2009
Tennessee,Level 2,Feb-21-2009
Texas,Level 10,Feb-21-2009
Utah,Level 3,Feb-21-2009
Vermont,Level 2,Feb-21-2009
Virginia,Level 9,Feb-21-2009
Washington,Level 1,Feb-21-2009
West Virginia,Level 1,Feb-21-2009
Wisconsin,Level 4,Feb-21-2009
Wyoming,Level 1,Feb-21-2009
Virgin Islands,Level 0,Feb-21-2009
New York City,Level 6,Feb-21-2009
Alabama,Level 4,Feb-28-2009
Alaska,Level 1,Feb-28-2009
Arizona,Level 1,Feb-28-2009
Arkansas,Level 3,Feb-28-2009
California,Level 3,Feb-28-2009
Colorado,Level 2,Feb-28-2009
Connecticut,Level 5,Feb-28-2009
Delaware,Level 3,Feb-28-2009
Florida,Level 1,Feb-28-2009
Georgia,Level 9,Feb-28-2009
Hawaii,Level 2,Feb-28-2009
Idaho,Level 2,Feb-28-2009
Illinois,Level 4,Feb-28-2009
Indiana,Level 5,Feb-28-2009
Iowa,Level 1,Feb-28-2009
Kansas,Level 6,Feb-28-2009
Kentucky,Level 4,Feb-28-2009
Louisiana,Level 3,Feb-28-2009
Maine,Level 4,Feb-28-2009
Maryland,Level 10,Feb-28-2009
Massachusetts,Level 4,Feb-28-2009
Michigan,Level 1,Feb-28-2009
Minnesota,Level 1,Feb-28-2009
Mississippi,Level 10,Feb-28-2009
Missouri,Level 3,Feb-28-2009
Montana,Level 1,Feb-28-2009
Nebraska,Level 1,Feb-28-2009
Nevada,Level 6,Feb-28-2009
New Hampshire,Level 1,Feb-28-2009
New Jersey,Level 9,Feb-28-2009
New Mexico,Level 5,Feb-28-2009
New York,Level 5,Feb-28-2009
North Carolina,Level 5,Feb-28-2009
North Dakota,Level 6,Feb-28-2009
Ohio,Level 1,Feb-28-2009
Oklahoma,Level 4,Feb-28-2009
Oregon,Level 7,Feb-28-2009
Pennsylvania,Level 10,Feb-28-2009
Rhode Island,Level 5,Feb-28-2009
South Carolina,Level 8,Feb-28-2009
South Dakota,Level 4,Feb-28-2009
Tennessee,Level 3,Feb-28-2009
Texas,Level 6,Feb-28-2009
Utah,Level 3,Feb-28-2009
Vermont,Level 1,Feb-28-2009
Virginia,Level 10,Feb-28-2009
Washington,Level 1,Feb-28-2009
West Virginia,Level 1,Feb-28-2009
Wisconsin,Level 3,Feb-28-2009
Wyoming,Level 1,Feb-28-2009
Virgin Islands,Level 0,Feb-28-2009
New York City,Level 4,Feb-28-2009
Alabama,Level 5,Mar-07-2009
Alaska,Level 1,Mar-07-2009
Arizona,Level 1,Mar-07-2009
Arkansas,Level 4,Mar-07-2009
California,Level 2,Mar-07-2009
Colorado,Level 2,Mar-07-2009
Connecticut,Level 2,Mar-07-2009
Delaware,Level 2,Mar-07-2009
Florida,Level 1,Mar-07-2009
Georgia,Level 8,Mar-07-2009
Hawaii,Level 1,Mar-07-2009
Idaho,Level 1,Mar-07-2009
Illinois,Level 6,Mar-07-2009
Indiana,Level 5,Mar-07-2009
Iowa,Level 3,Mar-07-2009
Kansas,Level 6,Mar-07-2009
Kentucky,Level 5,Mar-07-2009
Louisiana,Level 3,Mar-07-2009
Maine,Level 4,Mar-07-2009
Maryland,Level 9,Mar-07-2009
Massachusetts,Level 1,Mar-07-2009
Michigan,Level 1,Mar-07-2009
Minnesota,Level 1,Mar-07-2009
Mississippi,Level 10,Mar-07-2009
Missouri,Level 3,Mar-07-2009
Montana,Level 1,Mar-07-2009
Nebraska,Level 1,Mar-07-2009
Nevada,Level 5,Mar-07-2009
New Hampshire,Level 1,Mar-07-2009
New Jersey,Level 5,Mar-07-2009
New Mexico,Level 4,Mar-07-2009
New York,Level 6,Mar-07-2009
North Carolina,Level 3,Mar-07-2009
North Dakota,Level 7,Mar-07-2009
Ohio,Level 1,Mar-07-2009
Oklahoma,Level 5,Mar-07-2009
Oregon,Level 7,Mar-07-2009
Pennsylvania,Level 9,Mar-07-2009
Rhode Island,Level 2,Mar-07-2009
South Carolina,Level 6,Mar-07-2009
South Dakota,Level 3,Mar-07-2009
Tennessee,Level 2,Mar-07-2009
Texas,Level 5,Mar-07-2009
Utah,Level 3,Mar-07-2009
Vermont,Level 1,Mar-07-2009
Virginia,Level 9,Mar-07-2009
Washington,Level 3,Mar-07-2009
West Virginia,Level 1,Mar-07-2009
Wisconsin,Level 7,Mar-07-2009
Wyoming,Level 1,Mar-07-2009
Virgin Islands,Level 0,Mar-07-2009
New York City,Level 3,Mar-07-2009
Alabama,Level 3,Mar-14-2009
Alaska,Level 1,Mar-14-2009
Arizona,Level 1,Mar-14-2009
Arkansas,Level 3,Mar-14-2009
California,Level 1,Mar-14-2009
Colorado,Level 1,Mar-14-2009
Connecticut,Level 1,Mar-14-2009
Delaware,Level 1,Mar-14-2009
Florida,Level 1,Mar-14-2009
Georgia,Level 6,Mar-14-2009
Hawaii,Level 1,Mar-14-2009
Idaho,Level 4,Mar-14-2009
Illinois,Level 5,Mar-14-2009
Indiana,Level 2,Mar-14-2009
Iowa,Level 1,Mar-14-2009
Kansas,Level 1,Mar-14-2009
Kentucky,Level 2,Mar-14-2009
Louisiana,Level 1,Mar-14-2009
Maine,Level 1,Mar-14-2009
Maryland,Level 8,Mar-14-2009
Massachusetts,Level 1,Mar-14-2009
Michigan,Level 1,Mar-14-2009
Minnesota,Level 1,Mar-14-2009
Mississippi,Level 10,Mar-14-2009
Missouri,Level 1,Mar-14-2009
Montana,Level 1,Mar-14-2009
Nebraska,Level 1,Mar-14-2009
Nevada,Level 4,Mar-14-2009
New Hampshire,Level 1,Mar-14-2009
New Jersey,Level 4,Mar-14-2009
New Mexico,Level 2,Mar-14-2009
New York,Level 9,Mar-14-2009
North Carolina,Level 1,Mar-14-2009
North Dakota,Level 6,Mar-14-2009
Ohio,Level 1,Mar-14-2009
Oklahoma,Level 1,Mar-14-2009
Oregon,Level 6,Mar-14-2009
Pennsylvania,Level 2,Mar-14-2009
Rhode Island,Level 1,Mar-14-2009
South Carolina,Level 5,Mar-14-2009
South Dakota,Level 5,Mar-14-2009
Tennessee,Level 1,Mar-14-2009
Texas,Level 1,Mar-14-2009
Utah,Level 3,Mar-14-2009
Vermont,Level 1,Mar-14-2009
Virginia,Level 6,Mar-14-2009
Washington,Level 5,Mar-14-2009
West Virginia,Level 1,Mar-14-2009
Wisconsin,Level 6,Mar-14-2009
Wyoming,Level 6,Mar-14-2009
Virgin Islands,Level 0,Mar-14-2009
New York City,Level 3,Mar-14-2009
Alabama,Level 1,Mar-21-2009
Alaska,Level 1,Mar-21-2009
Arizona,Level 1,Mar-21-2009
Arkansas,Level 3,Mar-21-2009
California,Level 1,Mar-21-2009
Colorado,Level 1,Mar-21-2009
Connecticut,Level 1,Mar-21-2009
Delaware,Level 1,Mar-21-2009
Florida,Level 1,Mar-21-2009
Georgia,Level 4,Mar-21-2009
Hawaii,Level 1,Mar-21-2009
Idaho,Level 5,Mar-21-2009
Illinois,Level 3,Mar-21-2009
Indiana,Level 6,Mar-21-2009
Iowa,Level 3,Mar-21-2009
Kansas,Level 1,Mar-21-2009
Kentucky,Level 4,Mar-21-2009
Louisiana,Level 3,Mar-21-2009
Maine,Level 1,Mar-21-2009
Maryland,Level 5,Mar-21-2009
Massachusetts,Level 1,Mar-21-2009
Michigan,Level 1,Mar-21-2009
Minnesota,Level 1,Mar-21-2009
Mississippi,Level 5,Mar-21-2009
Missouri,Level 1,Mar-21-2009
Montana,Level 1,Mar-21-2009
Nebraska,Level 1,Mar-21-2009
Nevada,Level 2,Mar-21-2009
New Hampshire,Level 1,Mar-21-2009
New Jersey,Level 1,Mar-21-2009
New Mexico,Level 1,Mar-21-2009
New York,Level 5,Mar-21-2009
North Carolina,Level 1,Mar-21-2009
North Dakota,Level 6,Mar-21-2009
Ohio,Level 1,Mar-21-2009
Oklahoma,Level 2,Mar-21-2009
Oregon,Level 3,Mar-21-2009
Pennsylvania,Level 6,Mar-21-2009
Rhode Island,Level 1,Mar-21-2009
South Carolina,Level 1,Mar-21-2009
South Dakota,Level 4,Mar-21-2009
Tennessee,Level 1,Mar-21-2009
Texas,Level 2,Mar-21-2009
Utah,Level 2,Mar-21-2009
Vermont,Level 1,Mar-21-2009
Virginia,Level 4,Mar-21-2009
Washington,Level 1,Mar-21-2009
West Virginia,Level 1,Mar-21-2009
Wisconsin,Level 3,Mar-21-2009
Wyoming,Level 6,Mar-21-2009
Virgin Islands,Level 0,Mar-21-2009
New York City,Level 3,Mar-21-2009
Alabama,Level 1,Mar-28-2009
Alaska,Level 1,Mar-28-2009
Arizona,Level 1,Mar-28-2009
Arkansas,Level 2,Mar-28-2009
California,Level 1,Mar-28-2009
Colorado,Level 1,Mar-28-2009
Connecticut,Level 1,Mar-28-2009
Delaware,Level 1,Mar-28-2009
Florida,Level 1,Mar-28-2009
Georgia,Level 2,Mar-28-2009
Hawaii,Level 1,Mar-28-2009
Idaho,Level 1,Mar-28-2009
Illinois,Level 2,Mar-28-2009
Indiana,Level 1,Mar-28-2009
Iowa,Level 1,Mar-28-2009
Kansas,Level 1,Mar-28-2009
Kentucky,Level 1,Mar-28-2009
Louisiana,Level 4,Mar-28-2009
Maine,Level 1,Mar-28-2009
Maryland,Level 2,Mar-28-2009
Massachusetts,Level 1,Mar-28-2009
Michigan,Level 1,Mar-28-2009
Minnesota,Level 1,Mar-28-2009
Mississippi,Level 4,Mar-28-2009
Missouri,Level 1,Mar-28-2009
Montana,Level 2,Mar-28-2009
Nebraska,Level 1,Mar-28-2009
Nevada,Level 2,Mar-28-2009
New Hampshire,Level 1,Mar-28-2009
New Jersey,Level 1,Mar-28-2009
New Mexico,Level 1,Mar-28-2009
New York,Level 2,Mar-28-2009
North Carolina,Level 1,Mar-28-2009
North Dakota,Level 6,Mar-28-2009
Ohio,Level 1,Mar-28-2009
Oklahoma,Level 1,Mar-28-2009
Oregon,Level 3,Mar-28-2009
Pennsylvania,Level 6,Mar-28-2009
Rhode Island,Level 1,Mar-28-2009
South Carolina,Level 1,Mar-28-2009
South Dakota,Level 3,Mar-28-2009
Tennessee,Level 1,Mar-28-2009
Texas,Level 1,Mar-28-2009
Utah,Level 2,Mar-28-2009
Vermont,Level 1,Mar-28-2009
Virginia,Level 4,Mar-28-2009
Washington,Level 1,Mar-28-2009
West Virginia,Level 1,Mar-28-2009
Wisconsin,Level 3,Mar-28-2009
Wyoming,Level 1,Mar-28-2009
Virgin Islands,Level 0,Mar-28-2009
New York City,Level 3,Mar-28-2009
Alabama,Level 1,Apr-04-2009
Alaska,Level 1,Apr-04-2009
Arizona,Level 1,Apr-04-2009
Arkansas,Level 1,Apr-04-2009
California,Level 1,Apr-04-2009
Colorado,Level 1,Apr-04-2009
Connecticut,Level 1,Apr-04-2009
Delaware,Level 1,Apr-04-2009
Florida,Level 1,Apr-04-2009
Georgia,Level 1,Apr-04-2009
Hawaii,Level 2,Apr-04-2009
Idaho,Level 1,Apr-04-2009
Illinois,Level 1,Apr-04-2009
Indiana,Level 1,Apr-04-2009
Iowa,Level 1,Apr-04-2009
Kansas,Level 1,Apr-04-2009
Kentucky,Level 2,Apr-04-2009
Louisiana,Level 1,Apr-04-2009
Maine,Level 1,Apr-04-2009
Maryland,Level 1,Apr-04-2009
Massachusetts,Level 1,Apr-04-2009
Michigan,Level 1,Apr-04-2009
Minnesota,Level 1,Apr-04-2009
Mississippi,Level 2,Apr-04-2009
Missouri,Level 1,Apr-04-2009
Montana,Level 1,Apr-04-2009
Nebraska,Level 1,Apr-04-2009
Nevada,Level 3,Apr-04-2009
New Hampshire,Level 1,Apr-04-2009
New Jersey,Level 1,Apr-04-2009
New Mexico,Level 1,Apr-04-2009
New York,Level 2,Apr-04-2009
North Carolina,Level 1,Apr-04-2009
North Dakota,Level 4,Apr-04-2009
Ohio,Level 1,Apr-04-2009
Oklahoma,Level 1,Apr-04-2009
Oregon,Level 1,Apr-04-2009
Pennsylvania,Level 6,Apr-04-2009
Rhode Island,Level 1,Apr-04-2009
South Carolina,Level 1,Apr-04-2009
South Dakota,Level 4,Apr-04-2009
Tennessee,Level 1,Apr-04-2009
Texas,Level 1,Apr-04-2009
Utah,Level 2,Apr-04-2009
Vermont,Level 1,Apr-04-2009
Virginia,Level 3,Apr-04-2009
Washington,Level 1,Apr-04-2009
West Virginia,Level 1,Apr-04-2009
Wisconsin,Level 1,Apr-04-2009
Wyoming,Level 1,Apr-04-2009
Virgin Islands,Level 0,Apr-04-2009
New York City,Level 2,Apr-04-2009
Alabama,Level 1,Apr-11-2009
Alaska,Level 1,Apr-11-2009
Arizona,Level 1,Apr-11-2009
Arkansas,Level 1,Apr-11-2009
California,Level 1,Apr-11-2009
Colorado,Level 1,Apr-11-2009
Connecticut,Level 1,Apr-11-2009
Delaware,Level 1,Apr-11-2009
Florida,Level 1,Apr-11-2009
Georgia,Level 1,Apr-11-2009
Hawaii,Level 1,Apr-11-2009
Idaho,Level 1,Apr-11-2009
Illinois,Level 1,Apr-11-2009
Indiana,Level 1,Apr-11-2009
Iowa,Level 1,Apr-11-2009
Kansas,Level 1,Apr-11-2009
Kentucky,Level 1,Apr-11-2009
Louisiana,Level 1,Apr-11-2009
Maine,Level 1,Apr-11-2009
Maryland,Level 1,Apr-11-2009
Massachusetts,Level 1,Apr-11-2009
Michigan,Level 1,Apr-11-2009
Minnesota,Level 1,Apr-11-2009
Mississippi,Level 3,Apr-11-2009
Missouri,Level 1,Apr-11-2009
Montana,Level 1,Apr-11-2009
Nebraska,Level 1,Apr-11-2009
Nevada,Level 2,Apr-11-2009
New Hampshire,Level 1,Apr-11-2009
New Jersey,Level 1,Apr-11-2009
New Mexico,Level 1,Apr-11-2009
New York,Level 1,Apr-11-2009
North Carolina,Level 1,Apr-11-2009
North Dakota,Level 1,Apr-11-2009
Ohio,Level 1,Apr-11-2009
Oklahoma,Level 1,Apr-11-2009
Oregon,Level 2,Apr-11-2009
Pennsylvania,Level 5,Apr-11-2009
Rhode Island,Level 1,Apr-11-2009
South Carolina,Level 1,Apr-11-2009
